playerid,PlayerName,position,Team,PA_atc,H_mean,H_p05,H_p50,H_p95,H_mean_t,H_p05_t,H_p50_t,H_p95_t,R_mean,R_p05,R_p50,R_p95,R_mean_t,R_p05_t,R_p50_t,R_p95_t,RBI_mean,RBI_p05,RBI_p50,RBI_p95,RBI_mean_t,RBI_p05_t,RBI_p50_t,RBI_p95_t,HR_mean,HR_p05,HR_p50,HR_p95,HR_mean_t,HR_p05_t,HR_p50_t,HR_p95_t,SB_mean,SB_p05,SB_p50,SB_p95,SB_mean_t,SB_p05_t,SB_p50_t,SB_p95_t,AVG_mean,AVG_p05,AVG_p50,AVG_p95,OBP_mean,OBP_p05,OBP_p50,OBP_p95,SLG_mean,SLG_p05,SLG_p50,SLG_p95
16530,Mauricio Dubón,2B/OF,ATL,336,0.23203226345359118,0.1853143674280589,0.23157740045049718,0.280974625876684,77.96099999999998,62,78,96,0.10558574230425262,0.07370410814075105,0.10473810213959828,0.1397072326427671,35.469500000000004,25,35,47,0.09308325980931376,0.0642382307303356,0.09224744085356512,0.12454976786812469,31.28183333333333,21,31,43,0.016865617104441087,0.0057136740134465245,0.015865904614044808,0.03124011194134416,5.663500000000001,2,5,10,0.007021329830908196,0,0.0060162851898430845,0.01739840904640262,2.3595,0,2,6,0.24874382484436966,0.22649334874704793,0.24845427288490168,0.2720850028767316,0.29778004666502655,0.2747211741092988,0.2974984995936961,0.32162692045756747,0.3496644002987506,0.3124351026205933,0.3487668269684956,0.38948421466541633
16535,Danny Jansen,C,TEX,352,0.19820825421788096,0.15682828659851794,0.19749118037351493,0.24200953149591647,69.78999999999999,54,69,86,0.11496603233671795,0.0826886382065016,0.11389655020334552,0.15097062582794657,40.464666666666666,29,40,53,0.13790732518684704,0.10104307418289334,0.13652055174297717,0.17908585386965142,48.54666666666666,35,48,64,0.04803181800474929,0.02626907741817371,0.04684939416056186,0.0740773831163121,16.91116666666667,9,17,26,0.001520053633420032,0,0,0.005875902965880794,0.534833333333333,0,0,2,0.22639254965870528,0.20565823659481947,0.22617186036318737,0.2478880876086692,0.3151819829973973,0.2916563549908004,0.31492343951579993,0.3402414138116657,0.4287264305891843,0.3846276302977603,0.4277080883317062,0.4771145105380219
16556,Ozzie Albies,2B,ATL,630,0.22429529311615198,0.18981576443021397,0.22373419624751267,0.2602479339826387,141.37133333333335,117,141,167,0.12415577142155523,0.09653290097829037,0.12361078328879214,0.15294737003148084,78.24933333333334,60,78,97,0.11867469637130693,0.09209549494674361,0.11791567770314396,0.1475020512171966,74.80666666666669,57,74,94,0.03217936212173833,0.018477073936277802,0.03159210070580273,0.0484535234944762,20.275666666666666,12,20,31,0.014508464910359786,0.005383606828999383,0.013904308119162413,0.025604744035429505,9.143999999999998,3,9,16,0.24693609743515876,0.22703266389456933,0.24657538385735178,0.26759912444041645,0.3096363142262356,0.2889775994077592,0.3092981870009203,0.33181635524165476,0.4149341470435493,0.3768928909532809,0.4139575023803722,0.4567333689047926
16578,Yandy Díaz,1B/3B,TBR,651,0.2606352786631343,0.22260135028165454,0.26052253875394515,0.30100247342657344,169.74883333333332,142,170,200,0.12478319866312283,0.09690485874314148,0.1238620574495493,0.15421562648979584,81.2695,62,81,102,0.13127191935384483,0.10270832829364702,0.12998583535888086,0.16314273525355896,85.49249999999999,66,85,108,0.031925153650045814,0.018177355603078704,0.03128581929274574,0.04778071816369094,20.79583333333333,12,20,31,0.0017166648398111012,0,0.0015131746920948896,0.005572122738976441,1.1178333333333343,0,1,4,0.2968670636220856,0.2730065547700712,0.29671726067171433,0.32094749521032817,0.3786265082250234,0.3533111364445156,0.3780617013259619,0.4051567361626328,0.4649233312985116,0.4192035952747232,0.46412345273286115,0.5144602934080036
16622,Luis Urías,2B/3B,NA,112,0.1961162901012986,0.12922973349779046,0.19411302875714476,0.27155637995381887,21.97066666666667,14,22,31,0.10835015986880338,0.0570339456978577,0.10657150107300695,0.16475320518667153,12.137999999999996,6,12,19,0.10272295218441435,0.05450886821351408,0.09960725474218482,0.15916903078292252,11.50783333333333,6,11,18,0.02642912617692581,0,0.02590953216139924,0.05552482754823507,2.9599999999999995,0,3,6,0.004913001707071223,0,0,0.018489955252332102,0.5510000000000002,0,0,2,0.21966017945611835,0.19814411418985747,0.21941598106423377,0.24231080807076916,0.3068140848236433,0.28269928277409434,0.3065435553693346,0.3318899718654844,0.3597612755534128,0.3212832723961239,0.35896590283806096,0.40203539091847446
16725,Jose Trevino,C,CIN,282,0.21210030060100438,0.16415801202956073,0.21121246042821712,0.2621541235556988,59.8005,46,59,75,0.0924271546707676,0.060679178584260994,0.09184837980165891,0.12633945294356935,26.057833333333324,17,26,36,0.10343063072188233,0.06911272289666005,0.10245356995816184,0.14184510098938438,29.160833333333333,19,29,40,0.022113665047500935,0.007164199781608012,0.02126145301147166,0.03982730717071497,6.233999999999999,2,6,11,0.0021558118339271735,0,0,0.007568132182568084,0.6066666666666668,0,0,2,0.22619632864501238,0.2048027964722901,0.2256075560075922,0.2492856948837871,0.27701334059848964,0.25435021617289244,0.276513824966243,0.301215585162692,0.34181572862071663,0.30497184937544863,0.3405436571928377,0.38340047338487404
16930,Jonah Heim,C,ATL,45,0.20563252229914417,0.10250317756818214,0.20105579294762965,0.3220634348561682,9.253000000000007,5,9,15,0.09921843342085496,0.02267555554451425,0.09211737226773684,0.1866074527455916,4.467499999999999,1,4,8,0.11723440379128161,0.042919484002710125,0.11297593215162455,0.20651032431071778,5.280666666666668,2,5,9,0.030372637915695173,0,0.022776334260245088,0.08269176379987944,1.3674999999999995,0,1,4,0.003764931336615671,0,0,0.022967016635123055,0.1693333333333327,0,0,1,0.22270473678883168,0.20061379132601267,0.22239831551258626,0.2454476159448046,0.2810741455331192,0.25820904157047936,0.2808310565026154,0.30485908808153395,0.37002279497295987,0.3286204251925829,0.3694742415334643,0.41420286157254166
16939,Lane Thomas,OF,KCR,420,0.18476148272890813,0.14585387404075356,0.1844154381816718,0.2260535891919253,77.6185,60.94999999999999,77,96,0.11365241958350968,0.08241121515997407,0.11314828895216685,0.14636660414909283,47.755,34,48,62,0.09781733599657455,0.06851776482384624,0.0970451651572863,0.1308232170072081,41.09716666666666,28,41,55,0.0270794992504941,0.012377497480828161,0.0261963885412412,0.044459164938088255,11.377666666666666,5,11,19,0.041348654903573256,0.018946730501684893,0.039160344645974184,0.07103248374032889,17.368166666666674,8,16,30,0.2013365614291377,0.18000419227318354,0.20103102840409565,0.22427687392828924,0.27536660691415893,0.2516591161168419,0.2750200274669232,0.2997715995859155,0.34236035414170085,0.3012387280689777,0.3412635422973337,0.3873274264224524
16947,Derek Hill,OF,CHW,84,0.21090821217987774,0.1268977149742536,0.20782584012696323,0.30242507895104587,17.724,11,18,25,0.11622153608159004,0.05743057997294665,0.11386968552562302,0.18427916536533367,9.769333333333336,5,10,16,0.10110522096243331,0.046697727687723935,0.09839026038958855,0.16566371289907014,8.50066666666667,4,8,14,0.024932402437306198,0,0.023580240015173295,0.05913224646044184,2.095833333333334,0,2,5,0.032127692778936914,0,0.02566949581590265,0.07349140207684796,2.6993333333333327,0,2,6,0.2293180077483753,0.20434700953286872,0.22873317127209722,0.2569696421512055,0.2931087750496388,0.2659322520470392,0.2931027681225321,0.32110386285366943,0.3655651735353855,0.31820461145270473,0.36359981761762683,0.4183716147448332
16997,Gleyber Torres,2B,DET,665,0.22200798270907973,0.18797409787272965,0.22155663423881058,0.25727910419595756,147.63783333333333,122,147,174,0.11723459955641127,0.09157037183442746,0.11663366482220736,0.14455049539283912,77.96216666666666,60,77,98,0.10417832660954417,0.08001397864438953,0.10360795997634781,0.12982797195198154,69.27066666666667,52,69,87,0.025388850654083975,0.013954520280135961,0.024846759128647602,0.03847708978320566,16.881,9,17,26,0.00881200961351059,0.002879986294959493,0.008089938635274602,0.017013853589740852,5.862833333333336,2,5,11,0.24741690614349385,0.22732720212601362,0.24702304885779003,0.2683809551578185,0.321105673834801,0.29925412003978136,0.32089527791234096,0.34368388600681427,0.38755841838556193,0.35205260297321056,0.38650072156281523,0.4268141069491252
17022,Edmundo Sosa,3B/SS,PHI,245,0.2536649469225954,0.19627582174427347,0.25288801278636036,0.31309613050790813,62.122666666666674,47,62,78,0.13270160798633285,0.09093632668921801,0.1316444195208592,0.17719293833858915,32.5,22,32,44,0.13566340612430255,0.09264697293407599,0.13468798397932763,0.18331429603755922,33.22266666666667,22,33,45,0.03617693528723398,0.015643787484009537,0.035196076891342756,0.061157239422705095,8.862166666666667,4,9,15,0.011467497603169691,0,0.009207402517219573,0.025974932865802575,2.8068333333333344,0,2,6,0.2805384292477352,0.25368086169886445,0.28026420537490515,0.3082293043380289,0.33769988469796863,0.31074173637146396,0.3373841141303665,0.3648366931142017,0.46764310926185065,0.4121913399161334,0.46637025923820963,0.528691820017784
17027,Alex Verdugo,OF,NA,189,0.20970277171081592,0.1522130990761527,0.20862547406308118,0.26958605730014507,39.57333333333334,28,39,52,0.10106079298820315,0.06264473651802065,0.10027074438267727,0.1428340460330985,19.072666666666667,12,19,27,0.08334031476690795,0.04787091935153137,0.08218919426250082,0.12335326501774385,15.721666666666668,9,15,23,0.016123613360936463,0,0.015516493001277807,0.03366928429715451,3.0426666666666673,0,3,6,0.004440565914044888,0,0.00501008595957095,0.015436887031798532,0.8378333333333333,0,1,3,0.22909038911930282,0.20843612635130818,0.2287920383074949,0.25052923413345923,0.29884462366536196,0.27657536915159225,0.29867475433214763,0.32152695044964974,0.3252933167060022,0.2915252518360871,0.3246225157552516,0.3610427861244477
17040,Jose Herrera,C,TEX,6,0.20591508903926659,0,0.16818493604247986,0.5271011563611174,1.236666666666667,0,1,3,0.09533368247784979,0,0,0.3411832801739661,0.5724999999999999,0,0,2,0.08004693728862235,0,0,0.3299370883292658,0.48099999999999954,0,0,2,0.013429148555436837,0,0,0.16344815895417358,0.0804999999999996,0,0,1,0.003105648557785899,0,0,0,0.01866666666666666,0,0,0,0.2295018322295601,0.20254070603287555,0.2290768722949476,0.2572358580636824,0.3029287097580867,0.2740945224718387,0.302865665626746,0.3325154979969268,0.3081530878636698,0.2645210966761328,0.3069526810573503,0.35655458825513925
17128,Ramón Laureano,OF,SDP,560,0.2210070154456863,0.18503871398029414,0.22066569750012316,0.2586266764411281,123.78366666666666,102,123,147,0.1289045780302155,0.09919081594253479,0.12813113721239838,0.16143399206083187,72.202,54,72,91,0.12309315458185931,0.09399936390096235,0.12250268824747372,0.1539805514958614,68.94733333333333,52,69,87,0.03673066776861118,0.020919879457622467,0.03591652817785469,0.0552048057875922,20.57633333333333,11,20,31,0.01545677182734424,0.005466275769540568,0.014791771624140037,0.027531877564158144,8.656833333333333,3,8,16,0.24741458936732963,0.22567249898594893,0.24741990262337735,0.26913083096566176,0.32136536667219956,0.29856085179853553,0.3210367943757053,0.34514176180999434,0.4285828646412886,0.3868764725331024,0.4276016717971748,0.47382802841414867
17232,Yoán Moncada,3B,LAA,427,0.2176943162370075,0.17631873501800996,0.21702346810616668,0.26143181820060907,93.05933333333333,74,93,113.05000000000018,0.10868375070089006,0.07918661623185128,0.10805567108962374,0.140311872610585,46.45816666666666,34,46,61,0.11249059210117586,0.08113534427080325,0.11201811882767677,0.14652585854626968,48.093,34,48,63,0.028043511885849946,0.013657256255610178,0.02730203886980261,0.045419691347452384,11.996,6,12,20,0.0024570383759503138,0,0.002293567261188606,0.007389101578031662,1.0501666666666671,0,1,3,0.24244627007120895,0.21996624881757204,0.2420625521266877,0.2659168458974333,0.31744075012897116,0.29409377338554754,0.31710402408600724,0.34149243943178265,0.3897389828802599,0.3478141115468414,0.38937461288044384,0.43406250855363643
17273,Jorge Mateo,SS,ATL,105,0.2113004077538306,0.13743665054767215,0.2097261906904907,0.2951478315929056,22.19183333333335,14,22,31,0.12285431979207541,0.06643366750935417,0.12029589427696691,0.18646365124717118,12.904166666666665,7,13,20,0.09893421977973073,0.04883100668470384,0.09696533851137218,0.15491429450425265,10.395333333333337,5,10,16,0.0243883874371389,0,0.019972577379569388,0.054419596441699435,2.563166666666666,0,2,6,0.0658264800031607,0.020018016260831342,0.06251675796449832,0.12070238999941386,6.9156666666666755,2,7,13,0.22923011959306708,0.20410655093859545,0.22870447684534484,0.2559506687090926,0.2915650414227286,0.26532660699235866,0.29128079270587887,0.31864678320382017,0.367391126527953,0.3194748197044825,0.36635812673169854,0.4198920329587066
17276,Alex Jackson,C,MIN,32,0.1789092804027078,0.06315928970012322,0.17356947511362053,0.311687109329409,5.723499999999999,2,6,10,0.10538555323802364,0.029576101126363646,0.09640925365359522,0.20874702600418307,3.3693333333333357,1,3,7,0.11533619418128681,0.030246065104532642,0.11106781750343722,0.22488611962609364,3.690000000000001,1,4,7,0.03759416100474858,0,0.03136277765529434,0.09911136056886276,1.202333333333334,0,1,3,0.003835377442987718,0,0,0.031620943409908134,0.12266666666666648,0,0,1,0.19866877133518066,0.17448414412065055,0.19835283395348777,0.22387346449226792,0.2834611382804036,0.2568733848633056,0.2832339938221172,0.3119301317292304,0.36595206705240796,0.31669975832744546,0.36420066241498095,0.42035594322030845
17338,Willi Castro,OF,COL,546,0.21696671527091446,0.18057154923063784,0.21632940258977323,0.2555372151973685,118.45483333333334,97,118,142,0.1267059063871437,0.09725062784733542,0.12593462947814912,0.15836901070988446,69.15833333333335,52,69,87,0.09797465506015146,0.07252356528428164,0.0974344159096783,0.12580513178794003,53.488,39,53,69,0.023258622803914754,0.011369064913929042,0.02244520003808601,0.03740823866204203,12.702833333333334,6,12,21,0.0301968786183501,0.015259383993722942,0.0290709050795835,0.049087970867960004,16.486499999999996,8,16,27,0.24277691941949417,0.22136287804763105,0.2423345121280167,0.26523942032253395,0.3175338027704273,0.2942460046285409,0.3173723006747593,0.3417267194775351,0.3796669699251504,0.3409469604790759,0.3785871152648409,0.4219438281292796
17350,Rafael Devers,3B,SFG,686,0.2396725678131601,0.20561440556610375,0.23927865577715424,0.27577253208336144,164.4931666666667,138,164,193,0.1357178098128801,0.10746341219986025,0.13506273948811534,0.16566931782121685,93.13233333333332,73,93,115,0.15225318423764453,0.12094863361387506,0.15146234109404533,0.18534021195979733,104.47883333333333,82,104,129,0.05509726292611066,0.035654117476080535,0.05408783650809536,0.07841632216403445,37.81316666666667,24,37,54,0.004044290300626672,0,0.00323154860111504,0.009149597557550864,2.775666666666667,0,2,6,0.27059779746120155,0.2499867433336412,0.2703506474013916,0.2922095792672723,0.34983692519409637,0.3270585913251944,0.3495849275313866,0.3736125295802418,0.5049733490477704,0.4592087210197209,0.5038951894649132,0.5537189039080181
17452,Jose Siri,OF,LAA,42,0.19334856521192859,0.09084911349751024,0.1889210200969781,0.31695485802236156,8.12,4,8,13,0.12620144290811358,0.04594056698468116,0.1209379382263163,0.22816407375278738,5.300999999999999,2,5,10,0.11952823411719068,0.04462365321211083,0.11606527359231564,0.21629671639035122,5.02,2,5,9,0.041104987718173926,0,0.043795533913211025,0.09789223279311664,1.7278333333333327,0,2,4,0.026112118363225825,0,0.023648406219978685,0.07341741326720673,1.0976666666666668,0,1,3,0.2132246078511576,0.188128275158374,0.2128977226058292,0.23970896151270857,0.2840698670820432,0.25637935134391904,0.28383897086214455,0.31260642858561927,0.3969449534541957,0.34425125464156836,0.3961216249714916,0.4527640202678076
17548,Taylor Ward,OF,BAL,658,0.2284285500398524,0.1937966915082589,0.22782925627446132,0.2647937987686754,150.2603333333333,124,150,178,0.1357734751652351,0.10789557986769564,0.1350531099398422,0.16681528520128336,89.289,70,88,111,0.14786403157014155,0.11700816300551448,0.1472683187247469,0.18075564554753126,97.24899999999998,76,97,121,0.0528941917770065,0.03323961471906697,0.051936705198496004,0.07600249467159491,34.794333333333334,22,34,50,0.005689434367124412,0.0014031540886613294,0.004939942100966344,0.012146986917805061,3.7409999999999974,1,3,8,0.25981090624326925,0.23810234367858063,0.25933361802879373,0.2830149480058634,0.3402426736612594,0.3163072385425704,0.3400234063922185,0.36491761020923974,0.4876373061002573,0.4425469426119904,0.48623524761397396,0.5373002343612981
17620,Myles Straw,OF,TOR,182,0.21420969748476845,0.1552505886644324,0.21289191590173426,0.2765070984322251,38.953,28,39,51,0.11732952996983376,0.07515252119311239,0.11602768585803055,0.1643808490296889,21.33116666666667,14,21,30,0.07504619415252232,0.04134666475335688,0.07368926575776338,0.11241030935564093,13.640000000000004,8,13,21,0.01267513705968885,0,0.011178863864670291,0.02846925131968337,2.3049999999999997,0,2,5,0.025891821340858358,0.005518173487095024,0.023208766670592226,0.05139909133200733,4.705499999999999,1,4,9,0.24267630615307292,0.21813916009578577,0.24223508770085356,0.26845010105182665,0.32615903046628575,0.2989285198536188,0.32581164922861927,0.3540292320894869,0.32812289017552637,0.28802094627112457,0.3266745132973762,0.372139588683213
17678,Alex Bregman,3B,CHC,672,0.2204099971025719,0.18630349262226326,0.22022271998430817,0.25536894176176084,148.14083333333332,123,148,175,0.12236390685792141,0.09538844342632607,0.12172505512024115,0.1505266408963944,82.25750000000002,63,82,103,0.12461951411501926,0.09732642000979504,0.12399444226853754,0.15411980001859096,83.77000000000001,65,83,105,0.03452745109288951,0.02048878853115781,0.033739653013157456,0.05111455818497739,23.20733333333333,14,23,34,0.0024751473845946444,0,0.0015942549470433732,0.0063461759142951196,1.664833333333333,0,1,4,0.2531067309190043,0.2329840971019915,0.25289393703472735,0.27414952606539256,0.3436540000105678,0.321184061207321,0.34323806787561917,0.3676253732435907,0.42798506560498745,0.3885322595558123,0.42715241267209825,0.47108037303132444
