playerid,PlayerName,role,ERA,K9,WHIP,Ks,IP_atc,z_ERA,z_K9,z_WHIP,z_IP,composite
31846,Spencer Schwellenbach,SP,3.2216305904262414,9.129616564185268,1.0548280895604814,154.6333877568082,152.438,1.2908225061971903,0.6360333542464168,1.5749261166715218,1.0114792443217033,1.128315305359208
31872,Cade Horton,SP,3.210335466115459,8.250867118739087,1.0984200267923976,118.08182638832785,128.803,1.3047490884841269,-0.048533179033967505,1.2779957499224923,0.5479309283885337,0.7705356469402963
31900,Adam Mazur,SP,5.4676501054886355,6.955406997471223,1.514318509682576,28.45812501245348,36.8236,-1.4784587105417615,-1.0577271521454334,-1.5549338443266287,-1.256041822639323,-1.336790382413287
31967,Drew Thorpe,SP,4.8257724231770895,7.101723961382163,1.4192652675937318,50.163895189707084,63.5726,-0.6870409169078907,-0.9437427880429153,-0.9074702116835681,-0.7314192754467544,-0.8174182980202822
31986,Parker Messick,SP,3.7148031093360574,8.504481151595233,1.158407642346691,112.46514863339571,119.018,0.6827541505707928,0.14903813115381453,0.8693847585785524,0.3560197681851885,0.514299202122087
32095,Cam Schlittler,SP,3.4222297269998676,10.201807250341158,1.160192731265382,153.47825534241025,135.398,1.0434892050918514,1.47129517414387,0.8572254662652373,0.6772772852143959,1.0123217826788387
32227,Luis Morales,SP,3.5691298847513298,8.760090492739732,1.1772464535439167,110.6847167191546,113.716,0.8623652901530214,0.3481638335348008,0.7410625165972439,0.2520327501577855,0.5509060976107129
33482,Chase Dollander,SP,5.479673676781252,7.789866209815655,1.5024861229605835,108.25577071780815,125.073,-1.4932834482234556,-0.4076637545310406,-1.4743364872927869,0.47477521785624155,-0.7251271180477603
33527,Hurston Waldrep,SP,3.498374945419704,9.23358175405102,1.1681979823209465,139.81899873395346,136.282,0.949604213576682,0.7170246879844405,0.80269698501879,0.6946149924826391,0.790985219765638
33628,Mitch Farris,SP,4.895324277533253,8.236903819738934,1.400747727447703,30.945498523837855,33.8124,-0.7727964691487338,-0.059410918120151264,-0.7813363361093365,-1.3150998589811027,-0.7321608955898311
33677,Paul Skenes,SP,2.4895862922323424,10.710206525783498,0.9348676469535439,221.7869567359247,186.372,2.193413294573709,1.867350194508759,2.3920473661619988,1.6770196950463148,2.0324576375726955
33699,Logan Evans,SP,4.448170536895978,7.454396189961898,1.3303348993601005,45.611545274017196,55.0687,-0.22146802047006434,-0.6690028082293148,-0.30171308016969506,-0.8982044890648667,-0.5225970994834852
33703,Nolan McLean,SP,2.959207417442217,10.544245017242343,1.0498360548489134,172.21212436994102,146.991,1.614383169365118,1.7380622670468922,1.6089298061575785,0.9046483715953244,1.4665059035412282
33825,Yoshinobu Yamamoto,SP,2.920067868590585,10.595514453943888,1.0400084491792168,186.11845233921082,158.092,1.6626411727972252,1.7780023668419989,1.6758714183241363,1.12236996479076,1.5597212306885302
33829,Shota Imanaga,SP,3.20070813335937,8.17556688284644,1.0597510547326676,138.54951517095796,152.521,1.3166193289650927,-0.10719383789111418,1.5413929005106277,1.0131071059769794,0.9409813743903964
33838,Yariel Rodríguez,SP,4.212570921303372,8.833504568051287,1.315269003262728,36.8193229902976,37.5133,0.0690199230923478,0.40535512883570324,-0.19909038575270477,-1.2425148806677087,-0.2418075536230906
33876,Rhett Lowder,SP,3.43242559389307,8.38401696841896,1.1774651670231946,72.68812293577507,78.0286,1.0309179774215824,0.0551936926864167,0.7395727302344711,-0.447896768354311,0.3444469079970398
35321,Tomoyuki Sugano,SP,4.831078929128045,6.014662434030325,1.362857365938321,80.54100806244807,120.517,-0.6935836949906035,-1.7905893437911027,-0.5232427606993242,0.3854193419352972,-0.6554991143864333
35323,Roki Sasaki,SP,4.530671381319166,8.124540259576813,1.394382328169693,102.58856985767642,113.643,-0.3231893266715789,-0.14694478029877195,-0.7379778514412209,0.25060101641278365,-0.239377735499697
35333,Chase Burns,SP,3.903172920041435,11.492271247180243,1.2043320834340805,166.75668655366772,130.593,0.4504992769649492,2.4765970485487356,0.5565663338713613,0.5830378243276227,1.0166751209281673
