Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cole Wilcox","SEA",0.694223,1.13667,0,4.31437,17.6397,0,0,1.43854,0,18.9166,82.2315,19.0296,9.85665,9.06812,2.15019,7.36202,0.311068,0.79276,15.0895,7.17921,3.50266,2.04965,1.023,0.183501,0.089528,0.09397276490926743,0.25689,1.39516,0.296979,0.707186,,,4.3107,-0.0444547,-0.0928697,999,1.65735,-0.642008,1.25732,1.65735,0.642008,3.32357,76.6,4.031578947368421,79,4.157894736842105,,,,,,,,,,,,,,,,,,,"Cole Wilcox","27481",677961
"Josh Simpson","MIA",2.16529,1.66804,0,4.49368,33.7403,0,0,1.57471,1.90001,34.8886,154.137,32.3458,18.9346,17.4198,3.86,18.2189,1.24015,2.04591,33.4012,8.61631,4.69981,1.83333,0.99574,0.216699,0.1182,0.09849941730499268,0.241618,1.44932,0.294852,0.70039,,,4.40122,-0.0448074,-0.0261876,999,1.63607,-0.375361,0.833027,1.63607,0.375361,3.8893,140.60000000000002,4.017142857142858,137,3.914285714285714,,,,,,,,,,,,,,,,,,,"Josh Simpson","25957",681006
"Zach Pop","PHI",1.76482,2.91895,0,4.64361,42.4608,0,0.00332734,6.23401,0.690081,43.0969,188.018,44.9162,24.1697,22.2362,5.39256,15.1478,0.815458,2.54164,32.8572,6.86163,3.16333,2.16911,1.12614,0.174756,0.0805657,0.09419026970863342,0.263704,1.3937,0.299244,0.683513,,,4.46834,-0.0456714,-0.0913284,999,1.98276,-0.0726572,0.816627,1.98276,0.0726572,3.91116,175.7,4.086046511627907,186,4.325581395348837,,,,,,,,,,,,,,,,,,,"Zach Pop","20185",647315
"Juan Burgos","ARI",1.4459,1.36155,0,4.56745,27.6287,0,0,2.80369,1.64615,29.2193,127.931,29.0775,16.1181,14.8287,3.581,12.1865,1.02094,1.63908,24.5822,7.57169,3.75361,2.01717,1.103,0.192151,0.0952577,0.09689366072416306,0.25483,1.41221,0.296669,0.693668,,,4.46525,-0.0461701,-0.0530243,999,1.37486,0.0181074,1.0111,1.37486,-0.0181074,3.65186,110.00000000000003,3.793103448275863,113,3.896551724137931,,,,,,,,,,,,,,,,,,,"Juan Burgos","27271",686228
"Cameron Foster","BAL",1.50071,1.41735,0,4.51665,21.0894,0,0,1.08988,0,22.5376,97.405,22.4208,12.294,11.3105,3.31663,8.61647,0.572066,0.78331,19.5162,7.79346,3.44084,2.26499,1.32444,0.200361,0.0884602,0.11190123856067657,0.254767,1.37713,0.293133,0.710134,,,4.56755,-0.0476676,-0.0332226,999,0.584781,-0.415657,1.12208,0.584781,0.415657,3.50389,90.10000000000001,3.9173913043478263,90,3.9130434782608696,,,,,,,,,,,,,,,,,,,"Cameron Foster","sa3020735",671382
"Chris Devenski","PIT",0.5219,0.984052,0,4.58296,15.6835,0.0923466,0,0.942311,1.70298,17.2551,74.2042,17.7322,9.55065,8.7866,2.59591,5.45343,0.203169,0.80626,14.1536,7.38231,2.84443,2.59536,1.35399,0.190739,0.0734922,0.11724646389484406,0.260981,1.3437,0.29566,0.697393,,,4.5387,-0.0480168,-0.0841361,999,1.04191,-0.186073,1.28733,1.04191,0.186073,3.28356,56.10000000000001,3.3000000000000007,60,3.5294117647058822,,,,,,,,,,,,,,,,,,,"Chris Devenski","12763",606965
"Jesse Scholtens","TBR",1.05819,1.29891,0.102914,4.49335,21.9755,0.478183,0.0178501,0.836619,0,28.9295,123.369,28.8667,15.6993,14.4434,4.4876,9.2905,0.502144,1.02658,25.6649,7.98437,2.89028,2.76249,1.39609,0.208034,0.0753067,0.1327272728085518,0.255341,1.31897,0.294082,0.70457,,,4.4473,-0.0480358,-0.0859266,999,1.6757,-0.692817,1.09976,1.6757,0.692817,3.53365,116.00000000000003,4.000000000000001,119,4.103448275862069,,,,,,,,,,,,,,,,,,,"Jesse Scholtens","19205",669947
"Sam Benschoter","CIN",0.510894,0.576718,0,4.48432,6.57239,0,0,0,0,8.70189,37.5481,9.62053,4.71281,4.33579,1.66093,2.60505,0,0,6.02365,6.23001,2.69429,2.3123,1.71783,0.160425,0.0693789,0.0910460501909256,0.27532,1.40493,0.292004,0.758844,,,5.1301,-0.0487502,-0.00118259,999,0.800929,0.161281,1.405,0.800929,-0.161281,3.12667,19.000000000000007,2.111111111111112,22,2.4444444444444446,,,,,,,,,,,,,,,,,,,"Sam Benschoter","sa3017639",680397
"Dylan Coleman","NYY",0.413096,0.396964,0,4.85099,5.85712,0,0,0.45785,0.126287,5.9703,27.2938,5.27554,3.49781,3.21798,0.746306,4.19471,0.134195,0.449955,5.84821,8.81595,6.32337,1.39419,1.12503,0.214269,0.153687,0.06058134138584137,0.232925,1.58623,0.282115,0.70886,,,5.13496,-0.0495781,0.0138199,999,1.2793,-0.230571,1.40293,1.2793,0.230571,3.12943,19.10000000000001,3.183333333333335,17,2.8333333333333335,,,,,,,,,,,,,,,,,,,"Dylan Coleman","22276",669395
"Cole Winn","TEX",2.26349,2.66824,0,4.36715,56.1504,0,3.33654,8.37376,0,64.0039,277.424,59.2104,33.7578,31.0572,7.56249,28.716,1.63025,3.79948,55.408,7.79127,4.03794,1.92951,1.06341,0.199723,0.10351,0.09621366858482361,0.241766,1.37377,0.283877,0.700406,,,4.46385,-0.0496128,-0.154376,999,2.49497,2.25675,0.694484,2.49497,-2.25675,4.07402,279.80000000000007,4.371875000000001,274,4.28125,,,,,,,,,,,,,,,,,,,"Cole Winn","22113",668390
"Miguel Castro",,0.775545,0.78754,0,4.66378,14.8002,0,0.0327228,1.3985,0.49573,15.3428,67.2395,14.7764,8.64196,7.9506,2.04488,6.63764,0.214291,1.17802,13.1994,7.74273,3.89361,1.98857,1.19952,0.196305,0.0987163,0.09758848696947098,0.248661,1.39571,0.288177,0.688477,,,4.67537,-0.0497603,-0.119332,999,0.58372,-0.371608,1.26582,0.58372,0.371608,3.31224,53.400000000000006,3.5600000000000005,55,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Miguel Castro","15684",612434
"Prelander Berroa","CHW",0.746869,1.34889,0,4.42406,27.1768,0,0,1.46099,0,28.1539,124.939,25.591,15.0428,13.8394,3.49906,16.2394,0.663309,1.18114,28.804,9.20784,5.19129,1.77371,1.11855,0.230544,0.129979,0.10056549310684204,0.238014,1.48578,0.293714,0.725328,,,4.56093,-0.0508113,-0.0375572,999,2.05868,-0.272788,1.03239,2.05868,0.272788,3.62347,113.70000000000005,4.060714285714288,112,4,,,,,,,,,,,,,,,,,,,"Prelander Berroa","22932",672860
"Valente Bellozo","COL",0.287814,0.351254,0.00780578,5.13252,11.5339,0.534612,0,1.22626,0.0303465,14.7743,64.215,16.4053,9.15811,8.42546,2.85737,4.46581,0.204117,0.350694,10.7863,6.57066,2.72042,2.41531,1.74062,0.167972,0.0695447,0.09842708706855774,0.276191,1.41267,0.296099,0.694277,,,5.16723,-0.050863,-0.0493698,999,0.638245,-0.244328,1.29421,0.638245,0.244328,3.27438,46.49999999999999,3.0999999999999996,50,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Valente Bellozo","23899",678368
"Ryan Rolison","CHC",0.524729,0.706491,0,4.58168,15.0976,0.0449868,0,1.23556,0,16.6076,71.9205,17.0145,9.18971,8.45454,2.21719,6.21134,0.284874,0.366504,12.3858,6.71213,3.36605,1.99407,1.20154,0.172216,0.086364,0.08585161715745926,0.260389,1.3985,0.291632,0.697559,,,4.56733,-0.0511982,-0.0118844,999,2.05156,-3.16771,1.28658,2.05156,3.16771,3.28455,67.00000000000001,3.941176470588236,69,4.0588235294117645,,,,,,,,,,,,,,,,,,,"Ryan Rolison","22200",669020
"Scott McGough",,1.34013,0.855036,0,4.87383,24.1203,0.0611725,0.174816,0.888449,0.834948,26.2323,114.333,25.9222,15.4411,14.2058,4.03695,10.8498,0.468797,1.22445,23.1723,7.95012,3.72244,2.13573,1.38503,0.202674,0.094897,0.1077771782875061,0.253497,1.40178,0.291612,0.685435,,,4.74988,-0.0512549,-0.143496,999,1.65179,-0.944578,1.02909,1.65179,0.944578,3.62788,89.6,3.446153846153846,92,3.5384615384615383,,,,,,,,,,,,,,,,,,,"Scott McGough","12056",543518
"Scott Blewett","STL",0.61304,0.732985,0,4.50579,17.4514,0.066686,0,0.810073,0,20.0033,86.462,20.1845,10.8853,10.0145,2.66751,7.24497,0.464222,0.823095,15.2547,6.8635,3.25971,2.10556,1.20019,0.176433,0.0837937,0.09263889491558075,0.257475,1.37125,0.289672,0.698214,,,4.55353,-0.0527112,-0.0875875,999,1.48394,-1.72483,1.24755,1.48394,1.72483,3.3366,69.1,3.4549999999999996,71,3.55,,,,,,,,,,,,,,,,,,,"Scott Blewett","16427",656240
"Ryan Harbin","PIT",1.23538,1.43008,0,4.57604,25.0716,0,0,1.69676,0,26.3636,119.12,26.2152,14.5701,13.4045,2.88352,14.8005,0.688549,1.38613,24.3982,8.32905,5.05261,1.64846,0.984378,0.20482,0.124249,0.08057115972042084,0.254681,1.55577,0.30841,0.715155,,,4.54805,-0.0536364,-0.0996603,999,1.26365,-0.956068,0.991412,1.26365,0.956068,3.67812,95.9,3.6884615384615387,99,3.8076923076923075,,,,,,,,,,,,,,,,,,,"Ryan Harbin","sa3011733",689877
"Jayden Murray","HOU",1.05593,1.03589,0,4.41802,27.3136,0.113694,0.0130853,2.97973,0.273826,29.1229,126.799,28.141,15.5393,14.2962,3.70122,12.2606,0.454659,1.64957,24.5455,7.58541,3.78895,2.00198,1.14381,0.193578,0.0966932,0.09688479453325272,0.249281,1.38728,0.288744,0.705916,,,4.53456,-0.0538167,-0.117819,999,2.41057,-0.378549,1.07708,2.41057,0.378549,3.5639,112.60000000000004,3.8827586206896565,113,3.896551724137931,,,,,,,,,,,,,,,,,,,"Jayden Murray","26482",681151
"Joel Peguero","SFG",3.01481,2.72804,0,4.32795,60.2755,0,3.11347,11.8781,1.00531,64.3503,282.087,64.5621,33.6358,30.945,7.19177,27.4144,1.8352,2.88142,52.2503,7.3077,3.83416,1.90594,1.00584,0.185228,0.0971843,0.08804357051849365,0.256412,1.42931,0.298262,0.71227,,,4.37646,-0.0550788,-0.0567473,999,5.21779,-0.543268,0.664259,5.21779,0.543268,4.11432,295.5,4.6171875,306,4.78125,,,,,,,,,,,,,,,,,,,"Joel Peguero","21951",666711
"Zach Maxwell","CIN",1.65256,1.81506,0,4.57003,42.1132,0,0,3.03924,0,45.0798,197.652,41.5632,24.8812,22.8907,6.5402,23.2591,0.823341,1.64787,45.9586,9.17545,4.64357,1.97595,1.30572,0.232523,0.117677,0.11484599113464355,0.240604,1.43794,0.291259,0.717514,,,4.63971,-0.0556128,-0.00594966,999,1.79666,0.508655,0.701783,1.79666,-0.508655,4.06429,166.7,3.704444444444444,163,3.6222222222222222,,,,,,,,,,,,,,,,,,,"Zach Maxwell","31610",687209
"Rafael Montero",,1.28395,1.61535,0,4.45941,47.3314,0,0.217019,3.16993,1.96837,48.4641,211.67,44.5623,26.1016,24.0135,5.89281,23.9829,0.920066,2.09468,45.0791,8.3714,4.45373,1.87964,1.09432,0.212968,0.113303,0.09966537356376648,0.240108,1.41435,0.287247,0.703929,,,4.46975,-0.0559222,-0.093454,999,1.22413,-0.394997,0.766941,1.22413,0.394997,3.97741,188.40000000000003,3.9250000000000007,186,3.875,,,,,,,,,,,,,,,,,,,"Rafael Montero","12760",606160
"William Kempner","MIA",0.688908,1.80367,0,4.68214,19.5081,0,0,1.16108,0,20.4805,91.0899,19.1747,11.5812,10.6547,2.54829,10.8973,0.530901,1.41965,19.5773,8.60314,4.78876,1.79653,1.11983,0.214923,0.119633,0.09529062360525131,0.243418,1.46833,0.293509,0.697651,,,4.64507,-0.0581255,-0.1286,999,0.93922,-0.413596,1.14918,0.93922,0.413596,3.46776,69.69999999999999,3.4849999999999994,69,3.45,,,,,,,,,,,,,,,,,,,"William Kempner","sa3020527",687531
"Kevin Herget","NYM",0.233584,0.0449278,0,3.9349,4.88666,0,0.0258396,0.381859,0,7.98749,33.8106,7.53943,3.79589,3.49222,1.40913,2.7367,0.162428,0.290908,5.62275,6.3355,3.08361,2.05457,1.58775,0.166301,0.080942,0.08535927534103394,0.244922,1.28653,0.258106,0.780437,,,5.1578,-0.058133,0.0184267,999,1.06044,0.450379,1.4759,1.06044,-0.450379,3.03213,29.100000000000005,3.6375000000000006,30,3.75,,,,,,,,,,,,,,,,,,,"Kevin Herget","15369",643361
"Luis Mey","CIN",1.73804,1.62585,0,4.64806,32.1199,0,0.303924,2.67423,1.78824,32.3699,145.844,29.9483,18.1711,16.7174,3.96437,19.6673,0.585369,2.03229,30.0681,8.36002,5.46821,1.52884,1.10224,0.206166,0.134851,0.07131461799144745,0.241237,1.53277,0.288351,0.713584,,,4.88056,-0.0585872,-0.0256851,999,1.67545,0.315494,0.860943,1.67545,-0.315494,3.85208,115.60000000000002,3.6125000000000007,114,3.5625,,,,,,,,,,,,,,,,,,,"Luis Mey","25620",682825
"Andrew Hoffmann","ARI",1.75173,2.29613,0,4.28797,37.8159,0,0,5.62565,5.15739,41.1221,178.13,40.4473,21.2959,19.5922,5.12568,16.297,0.741076,1.72067,37.4329,8.19259,3.56678,2.29692,1.12181,0.210143,0.0914894,0.11865408718585968,0.252618,1.3799,0.300471,0.715142,,,4.24941,-0.0602058,0.0876463,999,1.7445,-1.1616,0.869801,1.7445,1.1616,3.84027,181.90000000000003,4.436585365853659,184,4.487804878048781,,,,,,,,,,,,,,,,,,,"Andrew Hoffmann","29633",694851
"Carter Baumler","TEX",1.3365,2.36138,0,4.62744,40.0872,0,0,5.63364,0,42.7004,185.616,40.9542,23.8639,21.9548,5.72112,18.6939,1.10004,1.71016,36.9797,7.79426,3.94013,1.97817,1.20585,0.199227,0.100713,0.09851415455341339,0.247888,1.3969,0.28759,0.692974,,,4.57838,-0.0623135,-0.223746,999,0.958802,-0.372567,0.825198,0.958802,0.372567,3.89974,172.79999999999998,4.01860465116279,172,4,,,,,,,,,,,,,,,,,,,"Carter Baumler","sa3014480",691945
"Angel Chivilli","NYY",0.783398,1.3227,0,4.59367,21.6732,0,0.0194747,1.20422,0.808076,23.6838,102.523,23.6803,13.1396,12.0884,3.51528,8.55115,0.39225,1.37158,20.3317,7.72617,3.24949,2.37765,1.33583,0.198314,0.0834073,0.11490635573863983,0.255726,1.36091,0.293295,0.699079,,,4.60464,-0.0629799,-0.0467063,999,1.72832,-0.473421,1.16411,1.72832,0.473421,3.44786,80.00000000000003,3.3333333333333344,82,3.4166666666666665,,,,,,,,,,,,,,,,,,,"Angel Chivilli","26790",683409
"Jhancarlos Lara","ATL",0.701006,1.24204,0,4.1975,12.8502,0,0,0.88517,0,13.9006,63.4625,12.1644,7.04684,6.48309,1.51905,9.88293,0.358603,0.96435,15.3777,9.95636,6.39874,1.55599,0.983517,0.242312,0.155729,0.08658316731452942,0.231196,1.58607,0.298036,0.753012,,,4.68429,-0.0629899,0.0434991,999,3.5852,-1.9978,1.2471,3.5852,1.9978,3.33719,48.800000000000026,3.4857142857142875,45,3.2142857142857144,,,,,,,,,,,,,,,,,,,"Jhancarlos Lara","sa3019367",702910
"Jaden Woods","PIT",0.821001,0.845512,0,4.70201,12.7724,0,0,0.935583,0,13.2048,58.8622,13.1496,7.49868,6.89879,1.66767,6.45287,0.344415,0.83378,10.8009,7.36161,4.39809,1.67382,1.13663,0.183495,0.109627,0.07386859506368637,0.254958,1.4845,0.293603,0.700948,,,4.79648,-0.0634165,-0.000272342,999,0.428049,-0.768291,1.27319,0.428049,0.768291,3.30242,42.8,3.292307692307692,44,3.3846153846153846,,,,,,,,,,,,,,,,,,,"Jaden Woods","sa3023064",692243
"Ken Waldichuk","WSN",0.743642,1.40237,0.380627,4.84166,10.509,2.29033,0,0.623482,0,20.3459,91.1501,20.038,11.8971,10.9453,3.25635,10.7586,0.237442,1.14678,18.4231,8.14944,4.75904,1.71241,1.44044,0.202119,0.118031,0.08408721536397934,0.252863,1.51365,0.291525,0.720318,,,5.16023,-0.0640325,-0.0505768,999,1.96446,-0.809472,1.12346,1.96446,0.809472,3.50205,63.099999999999994,3.155,65,3.25,,,,,,,,,,,,,,,,,,,"Ken Waldichuk","27681",686610
"Bryce Jarvis","ARI",0.177827,0.16277,0,5.03479,3.52104,0.0447956,0.0381805,0.324247,0,5.86988,26.5716,5.96735,3.56928,3.28374,0.877077,3.20141,0.0830157,0.321463,4.56261,6.99562,4.90856,1.42519,1.34478,0.17171,0.120482,0.05122775584459305,0.258902,1.562,0.289072,0.705149,,,5.32349,-0.0649513,-0.0788521,999,1.16225,1.29618,1.43177,1.16225,-1.29618,3.09097,17.500000000000007,2.916666666666668,18,3,,,,,,,,,,,,,,,,,,,"Bryce Jarvis","27477",686826
"Cam Sanders","PIT",0.710154,0.746098,0,4.76258,18.0883,0,0,0.731283,0.228408,19.5689,87.6363,18.0995,11.2558,10.3554,2.50386,11.4107,0.355806,1.18076,18.3349,8.43251,5.24793,1.60683,1.15156,0.209216,0.130205,0.07901167869567871,0.241183,1.50802,0.287711,0.701962,,,4.85494,-0.0654572,-0.0233262,999,1.32274,0.352046,1.1443,1.32274,-0.352046,3.47427,68.3,3.415,65,3.25,,,,,,,,,,,,,,,,,,,"Cam Sanders","23479",676742
"Jackson Kowar","MIN",2.00114,1.62786,0,4.73896,42.1635,0,0,3.99147,0,44.5105,197.129,43.4832,25.4751,23.4371,6.02628,21.4797,0.710238,2.64048,40.5539,8.19997,4.34318,1.88801,1.21851,0.205723,0.108963,0.09675995260477066,0.251335,1.4595,0.296269,0.698577,,,4.69869,-0.0667856,-0.166632,999,2.02926,-1.18931,0.669699,2.02926,1.18931,4.10707,173.39999999999998,3.8533333333333326,173,3.8444444444444446,,,,,,,,,,,,,,,,,,,"Jackson Kowar","21549",663804
"Mike Vasil","CHW",3.51854,4.31212,0.676385,4.37491,58.574,1.79633,0.923428,9.59432,2.58522,78.3265,341.866,75.4604,41.3854,38.0746,9.42236,33.7186,2.26859,4.75701,62.7566,7.21096,3.87439,1.86119,1.08266,0.183571,0.098631,0.0849396213889122,0.248724,1.3939,0.285617,0.706274,,,4.57021,-0.0694057,0.0919122,999,3.09911,-0.904196,0.425247,3.09911,0.904196,4.433,325.5,4.173076923076923,327,4.1923076923076925,,,,,,,,,,,,,,,,,,,"Mike Vasil","30105",678024
"Zach Brzykcy","MIA",0.313268,0.473965,0,5.48698,9.52114,0,0,0,0.188097,8.78422,39.7407,8.80732,5.82111,5.35542,1.33776,4.87996,0.159399,0.491294,8.61308,8.82466,4.99983,1.76499,1.37062,0.216732,0.122795,0.09393715858459473,0.256255,1.55817,0.305897,0.665811,,,4.98829,-0.0710913,-0.117132,999,3.32462,-0.549068,1.33213,3.32462,0.549068,3.22383,33.90000000000001,3.766666666666668,35,3.888888888888889,,,,,,,,,,,,,,,,,,,"Zach Brzykcy","27783",694350
"Nick Anderson","ATH",1.05338,0.853795,0,4.71221,19.8837,0,0.0368195,1.06655,0.797496,20.9295,91.3729,21.0938,11.9111,10.9582,3.39707,8.56612,0.337193,0.808236,18.839,8.10106,3.68356,2.19924,1.46079,0.206177,0.093749,0.11242789030075073,0.257246,1.41714,0.296117,0.712688,,,4.78864,-0.0726584,-0.104263,999,2.07105,-1.67063,1.13908,2.07105,1.67063,3.48123,75.9,3.6142857142857148,78,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Nick Anderson","18337",623433
"Kendall Graveman",,1.29378,1.34893,0,4.54369,30.57,0,0.28725,1.30098,0.755954,31.667,140.008,30.8784,17.3774,15.9872,3.88719,15.1637,0.428695,1.81446,26.9519,7.65993,4.30963,1.7774,1.10477,0.192503,0.108306,0.084197036921978,0.250984,1.45394,0.292777,0.706025,,,4.63714,-0.073832,-0.0283811,999,0.507444,-0.762032,0.973855,0.507444,0.762032,3.70153,114.00000000000003,3.562500000000001,115,3.59375,,,,,,,,,,,,,,,,,,,"Kendall Graveman","15514",608665
"Samy Natera Jr.","LAA",0.569365,1.39219,0,4.78045,17.1029,0,0,1.03092,0,18.1756,80.8707,16.5375,10.4937,9.65419,2.61998,10.274,0.469693,1.16814,18.5866,9.20352,5.08734,1.8091,1.29733,0.229832,0.127042,0.10278986394405365,0.238194,1.47513,0.288614,0.70507,,,4.85242,-0.0750463,-0.0624519,999,1.29571,-0.385455,1.17844,1.29571,0.385455,3.42875,61.10000000000001,3.394444444444445,60,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Samy Natera Jr.","sa3020862",696519
"Nick Hernandez","ATH",0.100337,0.0721308,0,5.44138,9.64217,0,0.0509004,0,0,11.878,54.2191,13.1069,7.80587,7.1814,2.04961,5.95194,0.141383,0.595329,12.9054,9.77845,4.50981,2.16826,1.553,0.238022,0.109776,0.12824680656194687,0.274941,1.60455,0.33797,0.695084,,,4.859,-0.0753651,-0.173955,999,1.90214,-1.00256,1.26274,1.90214,1.00256,3.31634,35.40000000000002,2.9500000000000015,39,3.25,,,,,,,,,,,,,,,,,,,"Nick Hernandez","19281",663321
"Robby Ahlstrom","TEX",0.851777,0.88151,0,4.83161,13.5032,0,0,1.20877,0,13.8053,61.4176,13.573,8.05575,7.41129,1.93662,6.90868,0.360362,0.762511,11.6677,7.60644,4.50394,1.68884,1.26253,0.189973,0.112487,0.07748570293188095,0.252539,1.48362,0.289881,0.699249,,,4.93548,-0.0760747,-0.0921475,999,0.364452,0.755675,1.24978,0.364452,-0.755675,3.33363,46.6,3.3285714285714287,48,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Robby Ahlstrom","sa3018193",695239
"Carson Palmquist","COL",0.390397,1.30228,0.296836,5.32221,15.6288,1.21607,0,0.929627,0,23.0429,103.404,22.7959,14.8115,13.6266,4.00284,11.8454,0.252843,1.70787,21.6839,8.46922,4.62653,1.83058,1.56342,0.209701,0.114555,0.09514639526605606,0.253709,1.50334,0.292891,0.682907,,,5.27588,-0.077026,-0.0469976,999,1.62749,-4.65916,1.05945,1.62749,4.65916,3.5874,67.20000000000002,2.9217391304347835,69,3,,,,,,,,,,,,,,,,,,,"Carson Palmquist","31612",687223
"Blas Castaño","SEA",0.517991,0.4408,0.00453856,4.49382,9.24977,0.00620658,0,0.666309,0,11.3252,49.6673,11.4763,6.14653,5.65481,1.46601,4.21376,0.191488,1.02098,8.44969,6.71487,3.34863,2.00526,1.16502,0.170126,0.0848396,0.08528595417737961,0.258286,1.38542,0.290012,0.699793,,,4.71241,-0.0773106,-0.0766189,999,0.990206,-0.427432,1.36844,0.990206,0.427432,3.17541,45.50000000000001,4.136363636363637,47,4.2727272727272725,,,,,,,,,,,,,,,,,,,"Blas Castano","26117",680604
"Seth Johnson","PHI",1.0341,1.66849,0.0458919,4.86403,17.9276,0.370835,0,1.03564,0.181151,20.9657,92.9089,21.055,12.3161,11.3308,2.93631,10.0214,0.347229,0.822424,18.8051,8.07251,4.3019,1.8765,1.26048,0.202403,0.107862,0.0945412665605545,0.256565,1.48225,0.300358,0.695711,,,4.71358,-0.0793475,-0.0722348,999,1.83053,-1.25106,1.0999,1.83053,1.25106,3.53347,72.9,3.4714285714285715,75,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Seth Johnson","26020",686751
"Ryan Loutos","SEA",0.882989,0.72999,0,4.64853,16.7304,0,0,1.29214,0.649939,17.3493,75.8341,17.1945,9.74019,8.96098,2.25995,7.29832,0.284213,0.854754,14.2984,7.41731,3.78602,1.95913,1.17236,0.188548,0.0962407,0.09230730682611465,0.254052,1.41174,0.292131,0.691673,,,4.59006,-0.082205,-0.197632,999,1.53627,-0.772205,1.22692,1.53627,0.772205,3.36411,65.00000000000001,3.8235294117647065,67,3.9411764705882355,,,,,,,,,,,,,,,,,,,"Ryan Loutos","29521",702795
"Hunter Bigge","TBR",1.20633,1.40828,0,4.25611,39.4353,0.168534,0.107426,3.26144,1.52921,42.017,180.464,38.8775,21.5977,19.8699,6.35034,17.3869,0.599573,1.92979,41.4141,8.87087,3.72425,2.38192,1.36024,0.229488,0.0963456,0.13314202427864075,0.241255,1.33909,0.28688,0.731767,,,4.50782,-0.0826138,-0.00540084,999,2.4941,2.79142,0.924898,2.4941,-2.79142,3.7668,172.6,4.109523809523809,169,4.023809523809524,,,,,,,,,,,,,,,,,,,"Hunter Bigge","26259",685801
"George Soriano","STL",1.81306,1.62627,0,4.50231,34.4715,0,0.056201,3.34514,1.19725,40.4402,175.344,38.6965,21.9896,20.2305,5.24746,16.5012,1.00143,2.46536,37.1485,8.26744,3.67235,2.25126,1.16783,0.211861,0.0941075,0.11775337904691696,0.247456,1.36492,0.29346,0.693985,,,4.39179,-0.086519,-0.0774848,999,3.4933,-2.76595,0.842094,3.4933,2.76595,3.87721,162.1,4.0525,164,4.1,,,,,,,,,,,,,,,,,,,"George Soriano","21863",666277
"Joey Estes","ATH",1.03096,1.65337,0.4281,4.99842,20.3495,0.995285,0,0.723064,0,28.0107,119.814,28.8779,16.9094,15.5566,5.2945,7.66467,0.62932,1.76019,21.5431,6.92192,2.4627,2.8107,1.70115,0.179805,0.0639714,0.11583323031663895,0.261601,1.30459,0.282262,0.67398,,,5.06357,-0.0873369,-0.18073,999,1.76939,0.27275,1.0967,1.76939,-0.27275,3.53773,88.30000000000001,3.153571428571429,93,3.3214285714285716,,,,,,,,,,,,,,,,,,,"Joey Estes","26257",683155
"Austin Love","STL",0.939052,1.70628,0,4.60045,23.0278,0,0,1.26139,0,23.8534,104.698,23.2299,13.2532,12.1929,3.22305,10.7967,0.613156,1.25833,20.0514,7.56548,4.07366,1.85717,1.21607,0.191516,0.103122,0.08839351683855057,0.250745,1.42649,0.288412,0.703842,,,4.72661,-0.0883521,-0.0467204,999,1.12463,-1.39404,1.12017,1.12463,1.39404,3.50644,88.90000000000002,3.7041666666666675,89,3.7083333333333335,,,,,,,,,,,,,,,,,,,"Austin Love","sa3017609",676153
"Bobby Miller","LAD",0.904208,1.123,0.00675885,4.8226,17.261,0.417735,0,0.624179,0,21.8848,96.2188,21.1194,12.7466,11.7269,3.09746,10.2003,0.950348,1.21425,20.5904,8.46767,4.19483,2.0186,1.27381,0.213995,0.106012,0.1079833135008812,0.249038,1.43112,0.29488,0.688321,,,4.65811,-0.0885822,-0.15219,999,2.33299,-0.503869,1.11178,2.33299,0.503869,3.51762,84.30000000000001,3.8318181818181825,84,3.8181818181818183,,,,,,,,,,,,,,,,,,,"Bobby Miller","27483",676272
"Brandon Waddell","NYM",0.502804,1.26691,0,4.89242,6.82387,0.410107,0,1.18033,0,18.5763,82.1907,19.8784,10.9762,10.0981,2.67687,7.40558,0.283617,0.849779,14.7897,7.16546,3.58792,1.99711,1.29691,0.179944,0.0901024,0.08984172344207764,0.268861,1.46875,0.30462,0.692875,,,4.74934,-0.0886506,-0.107332,999,2.25645,-0.418151,1.20277,2.25645,0.418151,3.3963,61.69999999999999,3.247368421052631,66,3.473684210526316,,,,,,,,,,,,,,,,,,,"Brandon Waddell","18347",663399
